q,n_train,n_test,test_train_spearman,test_train_pearson,test_train_rmse,test_train_mae,test_train_norm_stress,test_test_spearman,test_test_pearson,test_test_rmse,test_test_mae,test_test_norm_stress,layer,label,realization,repetition,fold,seed
2,51,13,0.8012552184102432,0.9338174074507448,0.001634434225049579,0.0012871534421190721,0.23078931420586343,0.7540434249295009,0.79641692591551,0.0032534005766087126,0.0018688642826237912,0.3625687156963147,first,oracle,0,2,3,1588032
3,51,13,0.8184160820669177,0.953632894745883,0.0012974998247088647,0.0010234902239315963,0.18321269228053727,0.6809266682684404,0.8208665659520051,0.003145509035087413,0.0018654520004948523,0.3505449587925001,first,oracle,0,2,3,1588033
4,51,13,0.8603029910238484,0.9646231410070515,0.0010901369921372125,0.0008592527499785277,0.153932146641238,0.6734404835670658,0.8781432293662044,0.002684219570835347,0.0016238436810916696,0.2991374777031441,first,oracle,0,2,3,1588034
5,51,13,0.8702403083372847,0.9713146814164798,0.0009678727942565379,0.0007716493212179217,0.13666790318111657,0.796532581342708,0.8480369743840119,0.0027721729084325525,0.0013713940887045977,0.3089392613762335,first,oracle,0,2,3,1588035
6,51,13,0.8872348630897665,0.9759143395037898,0.0008761427509846871,0.0006972405962603756,0.12371521689106874,0.728828133891425,0.8657722072868272,0.0026815652618638573,0.0016730529243330623,0.29884167355232,first,oracle,0,2,3,1588036
7,51,13,0.906575159848427,0.9791051289994078,0.0008053018500675221,0.0006349558623909056,0.11371216954304707,0.6077593292783166,0.8695894867674191,0.002944032657774177,0.0019885421554380876,0.32809182717052476,first,oracle,0,2,3,1588037
8,51,13,0.918252976637037,0.9823301046608699,0.000736798867648942,0.000578181547016522,0.10403924658834034,0.7920054628915388,0.9071824196416541,0.0022966461143705476,0.0013152773008067709,0.25594512956171056,first,oracle,0,2,3,1588038
9,51,13,0.9298098190358182,0.9832222694814111,0.0007110460892695256,0.0005551764475582387,0.10040284080951443,0.7330264672036823,0.9200191402524177,0.0026060881829650696,0.0020340571573832225,0.29043028155909417,first,oracle,0,2,3,1588039
1,52,12,0.5599451290282751,0.8391511703024905,0.0021663626767147773,0.001772435185550149,0.41903465549199387,0.2145287548272623,0.3684997913864718,0.0023272281285969133,0.0018811632477674105,0.5728644302453534,first,oracle,0,2,4,1588041
2,52,12,0.6608718607235461,0.879949427525159,0.00152994285640286,0.0011943119173744353,0.2959334024012159,0.5946978394739589,0.4873785773642818,0.0016398672979220132,0.001100318564671699,0.40366547385642815,first,oracle,0,2,4,1588042
3,52,12,0.7126033831337203,0.9090138043694234,0.00120190183950916,0.0009360359990265137,0.23248116701201063,0.5106147583759525,0.5267367675639106,0.001552160764987536,0.0011754237524249317,0.3820758615614801,first,oracle,0,2,4,1588043
4,52,12,0.7488803555994568,0.9280316128008632,0.0010128188498963098,0.0007995139014273241,0.19590727000785327,0.5379605469157709,0.5012348477818782,0.0013057693339107194,0.0009173621489467341,0.3214247869862272,first,oracle,0,2,4,1588044
5,52,12,0.7793029262871961,0.9386130310778613,0.0008864846532070424,0.0007013569674912368,0.17147073075449776,0.4453188602442335,0.4643316590326358,0.0013075843962897407,0.0010046092735513034,0.3218715780261089,first,oracle,0,2,4,1588045
6,52,12,0.8206747005803187,0.945972187971291,0.0007875191120547704,0.000636386370523127,0.1523280489274599,0.3569773510072018,0.41970276127774686,0.0016886734546471382,0.001294360647731526,0.4156794706027036,first,oracle,0,2,4,1588046
7,52,12,0.8297834300530931,0.9583041549810958,0.0007045310193922719,0.000571666212286789,0.13627584899226586,0.08527293601920469,0.13949904945140917,0.0021092052293207693,0.001623721910057402,0.5191964797597389,first,oracle,0,2,4,1588047
8,52,12,0.8663199901222373,0.9640256941654183,0.00064562067779846,0.0005209758984993985,0.12488095424079544,0.4998851894374283,0.45206114424277627,0.0013448852043257474,0.0009329918314254961,0.3310534480287378,first,oracle,0,2,4,1588048
9,52,12,0.8760662797876282,0.9677342818868744,0.0006017360269872429,0.0004830230563075825,0.1163924450305318,0.5905646592213757,0.5459537607303279,0.0012174644771493766,0.0009025226783345807,0.2996878928524394,first,oracle,0,2,4,1588049
1,51,13,0.6427464859369124,0.8433506417995922,0.002149995472368539,0.0017320176699243304,0.415286091965198,0.6227316986810658,0.6261662926236103,0.0020121708327016205,0.0015051453235735797,0.49457438976507606,first,oracle,0,3,0,2379901
2,51,13,0.7493012473126638,0.8894289121038778,0.001488066939657842,0.0011617697549650122,0.2874301420143587,0.6765512968044614,0.6988220506797884,0.0015236834332567838,0.001150027533255217,0.37450836278466,first,oracle,0,3,0,2379902
3,51,13,0.8029631890331486,0.9144861644599281,0.0011676347931603524,0.0009122210107715632,0.2255365168559927,0.4750818801451713,0.41374699552048144,0.0016562960369235417,0.0010800150958087747,0.4071034071356335,first,oracle,0,3,0,2379903
4,51,13,0.8051505278815086,0.9329560769875894,0.0010043070398898836,0.0007775135720994763,0.193988662343338,0.7523994992349422,0.743878562496416,0.0012121491821453917,0.0008615868333932286,0.297935906991994,first,oracle,0,3,0,2379904
5,51,13,0.8375909757881576,0.9460972827200488,0.0008598298039394582,0.0006773030193964367,0.16608191208879547,0.33666333666333664,0.2794627626825288,0.001698349216717797,0.0010532376365358757,0.41743971924015794,first,oracle,0,3,0,2379905
6,51,13,0.8637159264390063,0.9543314138127013,0.0007735054852684637,0.0006144618939665807,0.14940778909497243,0.7485552422261282,0.7583131691358709,0.00105718689347873,0.0007671549137706215,0.2598475011228892,first,oracle,0,3,0,2379906
7,51,13,0.8754063430109,0.9611461423705479,0.0006980047885684861,0.0005569069367406622,0.13482432151276313,0.6202278733924304,0.6166491459296264,0.0013814284333637235,0.0009389139208204698,0.33954329986866544,first,oracle,0,3,0,2379907
8,51,13,0.8931165736890502,0.9674315575240588,0.000637546515220205,0.0005115090988192446,0.12314639921550743,0.6272588171322347,0.6418882662115395,0.0012172648347707705,0.0008086001190608569,0.2991932906764846,first,oracle,0,3,0,2379908
9,51,13,0.8975943966704949,0.9693973018862172,0.0005988922853958471,0.00048637725709310193,0.11568007463576405,0.6816854032043905,0.7032836171461719,0.0013104431578326125,0.0009618061787312524,0.3220957259561819,first,oracle,0,3,0,2379909
1,51,13,0.6586654474248924,0.8490098820637826,0.002322157426446507,0.001837540092929294,0.40810204115655413,0.5669899720532632,0.9039138682197235,0.002512583824043144,0.002115534317232269,0.46604023205758605,first,oracle,0,3,1,2379911
2,51,13,0.7453284450566274,0.8949941257703802,0.0015934087935920013,0.0012193747005807456,0.28002984365137645,0.6155490079540712,0.822434733175636,0.0018342984249002513,0.0013231192675945348,0.3402301867198118,first,oracle,0,3,1,2379912
3,51,13,0.7970467260904289,0.9216578824250499,0.0012415569024133246,0.0009590060391087958,0.2181944687799392,0.4794572516091503,0.8664244527506998,0.0021043960149416197,0.0016394784648505194,0.3903285525281689,first,oracle,0,3,1,2379913
4,51,13,0.8106389275986805,0.9381985159532826,0.0010473391497246238,0.0008317994367192344,0.18406213115355072,0.403254972875226,0.8408361249385696,0.00235163562686098,0.0018008526647244837,0.43618716429273613,first,oracle,0,3,1,2379914
5,51,13,0.8681020509976639,0.9512883874504727,0.000896296339365859,0.0007237543419001484,0.157517471214728,0.1330188798543229,0.7995728157637846,0.0025360554949804804,0.0019676070635723845,0.47039381535528213,first,oracle,0,3,1,2379915
6,51,13,0.8661845369200826,0.9611980580418811,0.000799152375779726,0.0006504880122673972,0.14044513607756842,0.5586944700868751,0.8678374705223579,0.0016065017701663521,0.0011332379420740941,0.2979779025101268,first,oracle,0,3,1,2379916
7,51,13,0.8691027867261859,0.9664568226150565,0.0007361752828117538,0.0005934912531038078,0.1293773764616044,0.7133246500335108,0.8902224756766067,0.0013320732329923585,0.0009272895692948011,0.2470762219675891,first,oracle,0,3,1,2379917
8,51,13,0.8996958017027988,0.9711960310883274,0.0006665384260342857,0.000517051062049601,0.11713921247368754,0.5549766689007195,0.8770737300868916,0.0016247795313556312,0.0011309480121941393,0.30136810664367,first,oracle,0,3,1,2379918
9,51,13,0.9012444633011134,0.9737484032796015,0.0006467718091705491,0.0004950647682849976,0.11366537534405127,0.45687224168236823,0.7974394773489821,0.0018195926712556835,0.001442420040459283,0.33750252733765923,first,oracle,0,3,1,2379919
1,51,13,0.7562663333955361,0.8876575707409289,0.0023012815295338014,0.001790867194063537,0.34746572880690635,0.6075569999620632,0.9151255655932226,0.0029482782416822306,0.0024186044095262944,0.3806707760901345,first,oracle,0,3,2,2379921
2,51,13,0.8080525132614778,0.9315598180848832,0.001608908195909138,0.0012482586103976184,0.24292571408602281,0.7374018386676614,0.8885302758601087,0.002311626696428071,0.0015446614607159193,0.2984686845763425,first,oracle,0,3,2,2379922
3,51,13,0.8314457403097372,0.9528537294369568,0.0012615177064653387,0.0009882970051022185,0.1904739440413423,0.8169172599552347,0.9343290412021247,0.001815894684943889,0.0012902282880349182,0.2344616017724033,first,oracle,0,3,2,2379923
4,51,13,0.8527915437501533,0.9640197717554612,0.0010633200071064903,0.0008442139016994918,0.1605484841739763,0.8168919687907029,0.9462248312512528,0.001546237324830274,0.0011072020325031686,0.19964444133564066,first,oracle,0,3,2,2379924
5,51,13,0.8660520333167915,0.9704912867884425,0.0009368634832758309,0.0007470281049362199,0.14145507571816288,0.8395781433756118,0.9362287285756504,0.0017201497315725647,0.001197782380638908,0.22209936770938635,first,oracle,0,3,2,2379925
6,51,13,0.8996757079307646,0.9753157148708289,0.0008411449540469496,0.000672124752277149,0.12700273336369394,0.6795609453837301,0.9516824280814462,0.0015926104125061492,0.0010926075429780675,0.20563196280688376,first,oracle,0,3,2,2379926
7,51,13,0.9066773992663796,0.980797801588938,0.0007362659002808221,0.000594708853531543,0.11116726239426035,0.8307515269540586,0.920924229969829,0.0018256463990758026,0.001397445822694037,0.23572070701366662,first,oracle,0,3,2,2379927
8,51,13,0.9209218248504948,0.982133703883586,0.0007031345702592618,0.0005529917780031873,0.10616483153799927,0.8018690170588905,0.9389034828333382,0.0016900387117623707,0.0013494034935606037,0.21821154426112463,first,oracle,0,3,2,2379928
9,51,13,0.9238812915947257,0.9838520639376505,0.0006665200591886208,0.0005226942729154421,0.10063648239392643,0.8238976213659758,0.9456247295097422,0.0015992392640201832,0.0013345626459506737,0.20648785558347388,first,oracle,0,3,2,2379929
1,51,13,0.6779155692639733,0.8416546124976703,0.0023840547323784288,0.0018396001022004788,0.39325263285054163,0.5532062873835025,0.8601013306765757,0.0032512231546189666,0.0029473868914875233,0.5168082317967736,first,oracle,0,3,3,2379931
2,51,13,0.7352038603759544,0.8831831642191301,0.0016928706080761116,0.0013067306586530673,0.2792409983964896,0.7276394491584365,0.9233321414808372,0.0021002768831441788,0.00167882827139964,0.33385600761341533,first,oracle,0,3,3,2379932
3,51,13,0.756422965995573,0.9188335010352179,0.0013174876147290261,0.0010251085383965355,0.21732113202086042,0.8404886252987518,0.8910921407742368,0.0018486217225820419,0.00145774089704889,0.2938533832571387,first,oracle,0,3,3,2379933
4,51,13,0.8260090161743333,0.9338764859167588,0.0011157197292654152,0.0008813111491804757,0.18403928194181757,0.5785227430797051,0.9081319449680465,0.0019918675296612684,0.001488255553857092,0.3166234635463808,first,oracle,0,3,3,2379934
5,51,13,0.8294840034633756,0.9461513863848529,0.0010019524301559135,0.0007915045196724539,0.16527323211104333,0.7871748504659896,0.8449913254693457,0.0015984939388874483,0.0011703256375180683,0.2540935478146532,first,oracle,0,3,3,2379935
6,51,13,0.8454784812995333,0.9585406457250653,0.0008709505332721662,0.0007128738794145367,0.14366431510159472,0.7478217984547099,0.8594182173412308,0.0016081602815382577,0.0012006180703495867,0.2556300912063946,first,oracle,0,3,3,2379936
7,51,13,0.8580870350206445,0.9629442116057921,0.0008053932894636157,0.0006222434294159436,0.1328505706099078,0.6780940578408932,0.8552468265817957,0.0022582448389157784,0.0020561834850077077,0.3589662925801324,first,oracle,0,3,3,2379937
8,51,13,0.8908996294675495,0.9701916031557551,0.0007133421780791205,0.0005592612963791377,0.1176666314925968,0.6319882648996573,0.8955070971497585,0.002768708615922132,0.0025481280016279814,0.44010864099634694,first,oracle,0,3,3,2379938
9,51,13,0.8978493981668219,0.9717996400350137,0.0006952474919002679,0.0005347054551688631,0.11468189171972291,0.644456809013771,0.8430587621309178,0.001962714811834209,0.0016059708783138643,0.3119894031218085,first,oracle,0,3,3,2379939
1,52,12,0.516371305099395,0.8043367513289279,0.002239211964870035,0.0017725557701392337,0.4192210475937207,0.25314685314685315,0.3502975664762699,0.0022810423117431175,0.0017258547127329605,0.5113338219359422,first,oracle,0,3,4,2379941
2,52,12,0.6819841955797012,0.866157265504593,0.0015590537199839135,0.0012067324367682015,0.29188310173417553,0.13595658073270014,0.1791987233001138,0.0018350932871646357,0.0013135398711428437,0.41136688228190915,first,oracle,0,3,4,2379942
3,52,12,0.6992467712063218,0.9006121539642126,0.0012492939736923028,0.0009591067804882839,0.23389046531564373,0.5787913578958356,0.5511518303865949,0.0013538495035202588,0.0009928543672919833,0.30348803150086096,first,oracle,0,3,4,2379943
4,52,12,0.7617547845413014,0.9255476956839808,0.0010200259626967105,0.0008083288218336788,0.19096734001210441,0.03166684062206451,0.06551980318512562,0.0016616711696138696,0.0011482644156481613,0.3724914113101791,first,oracle,0,3,4,2379944
5,52,12,0.7635028522039757,0.9360824728714625,0.000915422083518887,0.0007283928755177507,0.17138359872308387,0.6199144139442648,0.6161262338516491,0.0012033430107555249,0.0008910989393282466,0.2697494814637266,first,oracle,0,3,4,2379945
6,52,12,0.808438029386344,0.9468923142868282,0.0007995401444870213,0.0006562226749883421,0.14968840030494301,0.39425947187141225,0.40575213406362126,0.0013588619271919192,0.0009266282229519456,0.3046116501816708,first,oracle,0,3,4,2379946
7,52,12,0.8316979380170392,0.9573258357739688,0.0007183584643627618,0.0005916972766027843,0.1344897190183835,0.13278363427617162,0.07394945051788421,0.0016688522511476647,0.0011815977539507635,0.3741011709570763,first,oracle,0,3,4,2379947
8,52,12,0.856723249783924,0.9650084428291492,0.0006484328873028375,0.000537230648074355,0.12139838415212027,0.32278467800855865,0.37944306948348594,0.001663476722199368,0.0012815576718723139,0.3728961561496309,first,oracle,0,3,4,2379948
9,52,12,0.861437066304482,0.9674475704386534,0.0006147039757377264,0.0005049913160602373,0.11508372084093949,0.42294123786661103,0.4073842515100076,0.0015303566478953826,0.0011001557926150617,0.34305506288282656,first,oracle,0,3,4,2379949
1,51,13,0.6272716050460402,0.8158716062937184,0.0023599384209674733,0.0018514021456250398,0.41248831177441014,0.6525499816639055,0.8451325635198647,0.002105322396131243,0.001695565146856956,0.38277909818907474,first,oracle,0,4,0,3171801
2,51,13,0.7543981067055057,0.8880085107269964,0.0016140628598013123,0.0012377465526093939,0.2821184053880007,0.6065200622162646,0.8299123133096544,0.0016931729831640477,0.0012225159297086438,0.30784417092822164,first,oracle,0,4,0,3171802
3,51,13,0.7790951230932944,0.9156538110260699,0.0012655995804828342,0.000986918360473662,0.22121129504800804,0.7437499209651107,0.9156627094748653,0.0014961993967870933,0.00115792085376154,0.2720314270468146,first,oracle,0,4,0,3171803
4,51,13,0.8131215790147233,0.9343118761341717,0.0010607290014698733,0.0008442445799182943,0.1854024288002786,0.5831763173535325,0.8988562132261952,0.0024687507729747858,0.0022001075947356685,0.4488558124253956,first,oracle,0,4,0,3171804
5,51,13,0.821896051623206,0.9484447406546941,0.000926418249581606,0.000723316697610007,0.16192655552862315,0.6622870800085989,0.8586126126450445,0.0018192066798815975,0.0015085045458927957,0.3307589819137652,first,oracle,0,4,0,3171805
6,51,13,0.8397784381638047,0.9598041077538636,0.0008073349048676567,0.0006572708851816319,0.14111224639873926,0.7852527219615827,0.8838473699177508,0.0015061497197662297,0.0011675949846964937,0.2738405445784776,first,oracle,0,4,0,3171806
7,51,13,0.8711295812770843,0.9638235022419683,0.0007447576298475196,0.0006119100298998795,0.13017450569365877,0.5629686768927274,0.913741797508682,0.002113201759031614,0.0017139704172659277,0.3842116842057583,first,oracle,0,4,0,3171807
8,51,13,0.8875629515642918,0.9680379088561181,0.000706630696359896,0.0005686178639365899,0.12351038501673121,0.5693926326837718,0.8415576603273027,0.001970717959212498,0.0016503060019357023,0.35830599845352545,first,oracle,0,4,0,3171808
9,51,13,0.897477704559952,0.9731481655505868,0.0006399046733294827,0.0005055525569702501,0.11184749400792597,0.6656002225622479,0.8772520934314539,0.001820911804535243,0.0015558477569628908,0.33106899907713255,first,oracle,0,4,0,3171809
1,51,13,0.6756357908291036,0.8632659410692942,0.002461396034965009,0.001916136043420794,0.36510437740284213,0.6980993689854449,0.8679724082734612,0.002706036668879008,0.002225228915644313,0.3394977882385154,first,oracle,0,4,1,3171811
